dataset,seed,sample_id,condition,certified_radius,certifiable,at_ceiling
ciciot2023,3,s743932,A1_misdirection,0.0,0,0
ciciot2023,3,s1373949,A1_misdirection,0.004758,1,0
ciciot2023,3,s1127015,A1_misdirection,0.0,0,0
ciciot2023,3,s1445388,A1_misdirection,0.0,0,0
ciciot2023,3,s1131485,A1_misdirection,0.0,0,0
ciciot2023,3,s742988,A1_misdirection,0.0,0,0
ciciot2023,3,s1444005,A1_misdirection,0.0,0,0
ciciot2023,3,s479897,A1_misdirection,0.0,0,0
ciciot2023,3,s949628,A1_misdirection,0.0,0,0
ciciot2023,3,s69746,A1_misdirection,0.0,0,0
ciciot2023,3,s361181,A1_misdirection,0.0,0,0
ciciot2023,3,s1512084,A1_misdirection,0.0,0,0
ciciot2023,3,s470661,A1_misdirection,0.0,0,0
ciciot2023,3,s731003,A1_misdirection,0.0,0,0
ciciot2023,3,s1078524,A1_misdirection,0.0,0,0
ciciot2023,3,s841207,A1_misdirection,0.005827,1,0
ciciot2023,3,s295671,A1_misdirection,0.0,0,0
ciciot2023,3,s530377,A1_misdirection,0.0,0,0
ciciot2023,3,s339307,A1_misdirection,0.0,0,0
ciciot2023,3,s1230330,A1_misdirection,0.003694,1,0
ciciot2023,3,s368242,A1_misdirection,0.0,0,0
ciciot2023,3,s819796,A1_misdirection,0.0,0,0
ciciot2023,3,s173625,A1_misdirection,0.0,0,0
ciciot2023,3,s543106,A1_misdirection,0.0,0,0
ciciot2023,3,s1283067,A1_misdirection,0.0,0,0
ciciot2023,3,s952421,A1_misdirection,0.0,0,0
ciciot2023,3,s39604,A1_misdirection,0.0,0,0
ciciot2023,3,s1570997,A1_misdirection,0.0,0,0
ciciot2023,3,s895138,A1_misdirection,0.0,0,0
ciciot2023,3,s632635,A1_misdirection,0.0,0,0
ciciot2023,3,s281126,A1_misdirection,0.0,0,0
ciciot2023,3,s141761,A1_misdirection,0.0,0,0
ciciot2023,3,s1172148,A1_misdirection,0.0,0,0
ciciot2023,3,s1006728,A1_misdirection,0.0,0,0
ciciot2023,3,s54011,A1_misdirection,0.0,0,0
ciciot2023,3,s908990,A1_misdirection,0.012378,1,0
ciciot2023,3,s196624,A1_misdirection,0.0,0,0
ciciot2023,3,s830402,A1_misdirection,0.0,0,0
ciciot2023,3,s7721,A1_misdirection,0.0,0,0
ciciot2023,3,s233488,A1_misdirection,0.0,0,0
ciciot2023,3,s1583001,A1_misdirection,0.0,0,0
ciciot2023,3,s868336,A1_misdirection,0.0,0,0
ciciot2023,3,s1580772,A1_misdirection,0.011267,1,0
ciciot2023,3,s1485435,A1_misdirection,0.0,0,0
ciciot2023,3,s1229695,A1_misdirection,0.0,0,0
ciciot2023,3,s926738,A1_displacement,0.022902,1,0
ciciot2023,3,s1000144,A1_displacement,0.0,0,0
ciciot2023,3,s744808,A1_displacement,0.05698,1,0
ciciot2023,3,s663212,A1_displacement,0.0,0,0
ciciot2023,3,s55230,A1_displacement,0.041214,1,0
ciciot2023,3,s980185,A1_displacement,0.0,0,0
ciciot2023,3,s1207534,A1_displacement,0.003694,1,0
ciciot2023,3,s703854,A1_displacement,0.016924,1,0
ciciot2023,3,s869007,A1_displacement,0.088167,1,0
ciciot2023,3,s477610,A1_displacement,0.0,0,0
ciciot2023,3,s813726,A1_displacement,0.098295,1,1
ciciot2023,3,s811843,A1_displacement,0.0,0,0
ciciot2023,3,s727463,A1_displacement,0.028009,1,0
ciciot2023,3,s1456287,A1_displacement,0.0,0,0
ciciot2023,3,s791140,A1_displacement,0.012378,1,0
ciciot2023,3,s743932,A1_displacement,0.081508,1,0
ciciot2023,3,s1373949,A1_displacement,0.020464,1,0
ciciot2023,3,s1127015,A1_displacement,0.012378,1,0
ciciot2023,3,s1445388,A1_displacement,0.0,0,0
ciciot2023,3,s1131485,A1_displacement,0.012378,1,0
ciciot2023,3,s742988,A1_displacement,0.001579,1,0
ciciot2023,3,s1444005,A1_displacement,0.054638,1,0
ciciot2023,3,s479897,A1_displacement,0.0,0,0
ciciot2023,3,s949628,A1_displacement,0.000527,1,0
ciciot2023,3,s69746,A1_displacement,0.048362,1,0
ciciot2023,3,s361181,A1_displacement,0.032094,1,0
ciciot2023,3,s1512084,A1_displacement,0.0,0,0
ciciot2023,3,s470661,A1_displacement,0.003694,1,0
ciciot2023,3,s731003,A1_displacement,0.022902,1,0
ciciot2023,3,s1078524,A1_displacement,0.010164,1,0
ciciot2023,3,s841207,A1_displacement,0.020464,1,0
ciciot2023,3,s295671,A1_displacement,0.0,0,0
ciciot2023,3,s530377,A1_displacement,0.0,0,0
ciciot2023,3,s339307,A1_displacement,0.0,0,0
ciciot2023,3,s1230330,A1_displacement,0.098295,1,1
ciciot2023,3,s368242,A1_displacement,0.029343,1,0
ciciot2023,3,s819796,A1_displacement,0.016924,1,0
ciciot2023,3,s173625,A1_displacement,0.011267,1,0
ciciot2023,3,s543106,A1_displacement,0.062194,1,0
ciciot2023,3,s1283067,A1_displacement,0.006902,1,0
ciciot2023,3,s952421,A1_displacement,0.0,0,0
ciciot2023,3,s39604,A1_displacement,0.0,0,0
ciciot2023,3,s1570997,A1_displacement,0.0,0,0
ciciot2023,3,s895138,A1_displacement,0.016924,1,0
ciciot2023,3,s632635,A1_displacement,0.0,0,0
ciciot2023,3,s281126,A1_displacement,0.013499,1,0
ciciot2023,3,s141761,A1_displacement,0.088167,1,0
ciciot2023,3,s1172148,A1_displacement,0.0,0,0
ciciot2023,3,s1006728,A1_displacement,0.0,0,0
ciciot2023,3,s54011,A1_displacement,0.065147,1,0
ciciot2023,3,s908990,A1_displacement,0.0,0,0
ciciot2023,3,s196624,A1_displacement,0.0,0,0
ciciot2023,3,s830402,A1_displacement,0.0,0,0
ciciot2023,3,s7721,A1_displacement,0.0,0,0
ciciot2023,3,s233488,A1_displacement,0.0,0,0
ciciot2023,3,s1583001,A1_displacement,0.068415,1,0
ciciot2023,3,s868336,A1_displacement,0.011267,1,0
ciciot2023,3,s1580772,A1_displacement,0.046466,1,0
ciciot2023,3,s1485435,A1_displacement,0.0,0,0
ciciot2023,3,s1229695,A1_displacement,0.025413,1,0
ciciot2023,3,s926738,A3_scaffolding,0.0,0,0
ciciot2023,3,s1000144,A3_scaffolding,0.0,0,0
ciciot2023,3,s744808,A3_scaffolding,0.0,0,0
ciciot2023,3,s663212,A3_scaffolding,0.0,0,0
ciciot2023,3,s55230,A3_scaffolding,0.0,0,0
ciciot2023,3,s980185,A3_scaffolding,0.0,0,0
ciciot2023,3,s1207534,A3_scaffolding,0.0,0,0
ciciot2023,3,s703854,A3_scaffolding,0.0,0,0
ciciot2023,3,s869007,A3_scaffolding,0.0,0,0
ciciot2023,3,s477610,A3_scaffolding,0.0,0,0
ciciot2023,3,s813726,A3_scaffolding,0.0,0,0
ciciot2023,3,s811843,A3_scaffolding,0.0,0,0
ciciot2023,3,s727463,A3_scaffolding,0.0,0,0
ciciot2023,3,s1456287,A3_scaffolding,0.0,0,0
ciciot2023,3,s791140,A3_scaffolding,0.0,0,0
ciciot2023,3,s743932,A3_scaffolding,0.0,0,0
ciciot2023,3,s1373949,A3_scaffolding,0.0,0,0
ciciot2023,3,s1127015,A3_scaffolding,0.0,0,0
ciciot2023,3,s1445388,A3_scaffolding,0.0,0,0
ciciot2023,3,s1131485,A3_scaffolding,0.0,0,0
ciciot2023,3,s742988,A3_scaffolding,0.0,0,0
ciciot2023,3,s1444005,A3_scaffolding,0.0,0,0
ciciot2023,3,s479897,A3_scaffolding,0.0,0,0
ciciot2023,3,s949628,A3_scaffolding,0.0,0,0
ciciot2023,3,s69746,A3_scaffolding,0.0,0,0
ciciot2023,3,s361181,A3_scaffolding,0.0,0,0
ciciot2023,3,s1512084,A3_scaffolding,0.0,0,0
ciciot2023,3,s470661,A3_scaffolding,0.0,0,0
ciciot2023,3,s731003,A3_scaffolding,0.0,0,0
ciciot2023,3,s1078524,A3_scaffolding,0.0,0,0
ciciot2023,3,s841207,A3_scaffolding,0.0,0,0
ciciot2023,3,s295671,A3_scaffolding,0.0,0,0
ciciot2023,3,s530377,A3_scaffolding,0.0,0,0
ciciot2023,3,s339307,A3_scaffolding,0.0,0,0
ciciot2023,3,s1230330,A3_scaffolding,0.0,0,0
ciciot2023,3,s368242,A3_scaffolding,0.0,0,0
ciciot2023,3,s819796,A3_scaffolding,0.0,0,0
ciciot2023,3,s173625,A3_scaffolding,0.0,0,0
ciciot2023,3,s543106,A3_scaffolding,0.0,0,0
ciciot2023,3,s1283067,A3_scaffolding,0.0,0,0
ciciot2023,3,s952421,A3_scaffolding,0.0,0,0
ciciot2023,3,s39604,A3_scaffolding,0.0,0,0
ciciot2023,3,s1570997,A3_scaffolding,0.0,0,0
ciciot2023,3,s895138,A3_scaffolding,0.0,0,0
ciciot2023,3,s632635,A3_scaffolding,0.0,0,0
ciciot2023,3,s281126,A3_scaffolding,0.0,0,0
ciciot2023,3,s141761,A3_scaffolding,0.0,0,0
ciciot2023,3,s1172148,A3_scaffolding,0.0,0,0
ciciot2023,3,s1006728,A3_scaffolding,0.0,0,0
ciciot2023,3,s54011,A3_scaffolding,0.0,0,0
ciciot2023,3,s908990,A3_scaffolding,0.0,0,0
ciciot2023,3,s196624,A3_scaffolding,0.0,0,0
ciciot2023,3,s830402,A3_scaffolding,0.0,0,0
ciciot2023,3,s7721,A3_scaffolding,0.0,0,0
ciciot2023,3,s233488,A3_scaffolding,0.0,0,0
ciciot2023,3,s1583001,A3_scaffolding,0.0,0,0
ciciot2023,3,s868336,A3_scaffolding,0.0,0,0
ciciot2023,3,s1580772,A3_scaffolding,0.0,0,0
ciciot2023,3,s1485435,A3_scaffolding,0.0,0,0
ciciot2023,3,s1229695,A3_scaffolding,0.0,0,0
ciciot2023,4,s875106,clean,0.0,0,0
ciciot2023,4,s1092547,clean,0.0,0,0
ciciot2023,4,s634962,clean,0.0,0,0
ciciot2023,4,s250954,clean,0.0,0,0
ciciot2023,4,s1532301,clean,0.0,0,0
ciciot2023,4,s102778,clean,0.0,0,0
ciciot2023,4,s732974,clean,0.0,0,0
ciciot2023,4,s89527,clean,0.0,0,0
ciciot2023,4,s430389,clean,0.0,0,0
ciciot2023,4,s429960,clean,0.0,0,0
ciciot2023,4,s973589,clean,0.0,0,0
ciciot2023,4,s1428664,clean,0.0,0,0
ciciot2023,4,s487072,clean,0.0,0,0
ciciot2023,4,s1512846,clean,0.0,0,0
ciciot2023,4,s730882,clean,0.0,0,0
ciciot2023,4,s1499761,clean,0.0,0,0
ciciot2023,4,s1176941,clean,0.0,0,0
ciciot2023,4,s1246375,clean,0.0,0,0
ciciot2023,4,s996109,clean,0.0,0,0
ciciot2023,4,s1074685,clean,0.0,0,0
ciciot2023,4,s1393355,clean,0.0,0,0
ciciot2023,4,s884180,clean,0.0,0,0
ciciot2023,4,s16143,clean,0.0,0,0
ciciot2023,4,s1413949,clean,0.0,0,0
ciciot2023,4,s741904,clean,0.0,0,0
ciciot2023,4,s364352,clean,0.0,0,0
ciciot2023,4,s333792,clean,0.0,0,0
ciciot2023,4,s1321716,clean,0.0,0,0
ciciot2023,4,s291065,clean,0.0,0,0
ciciot2023,4,s1559841,clean,0.0,0,0
ciciot2023,4,s682620,clean,0.0,0,0
ciciot2023,4,s359426,clean,0.0,0,0
ciciot2023,4,s765677,clean,0.0,0,0
ciciot2023,4,s1392849,clean,0.0,0,0
ciciot2023,4,s585526,clean,0.0,0,0
ciciot2023,4,s407683,clean,0.0,0,0
ciciot2023,4,s352868,clean,0.0,0,0
ciciot2023,4,s193363,clean,0.0,0,0
ciciot2023,4,s801545,clean,0.0,0,0
ciciot2023,4,s765346,clean,0.0,0,0
ciciot2023,4,s83212,clean,0.0,0,0
ciciot2023,4,s825282,clean,0.0,0,0
ciciot2023,4,s1034487,clean,0.0,0,0
ciciot2023,4,s1319949,clean,0.0,0,0
ciciot2023,4,s642420,clean,0.0,0,0
ciciot2023,4,s822177,clean,0.0,0,0
ciciot2023,4,s319702,clean,0.0,0,0
ciciot2023,4,s408814,clean,0.0,0,0
ciciot2023,4,s844428,clean,0.0,0,0
ciciot2023,4,s1354840,clean,0.0,0,0
ciciot2023,4,s80552,clean,0.0,0,0
ciciot2023,4,s343064,clean,0.0,0,0
ciciot2023,4,s85879,clean,0.0,0,0
ciciot2023,4,s89021,clean,0.0,0,0
ciciot2023,4,s850150,clean,0.0,0,0
ciciot2023,4,s17603,clean,0.0,0,0
ciciot2023,4,s528825,clean,0.0,0,0
ciciot2023,4,s524636,clean,0.0,0,0
ciciot2023,4,s145870,clean,0.0,0,0
ciciot2023,4,s189305,clean,0.0,0,0
ciciot2023,4,s875106,A1_misdirection,0.0,0,0
ciciot2023,4,s1092547,A1_misdirection,0.0,0,0
ciciot2023,4,s634962,A1_misdirection,0.0,0,0
ciciot2023,4,s250954,A1_misdirection,0.0,0,0
ciciot2023,4,s1532301,A1_misdirection,0.0,0,0
ciciot2023,4,s102778,A1_misdirection,0.0,0,0
ciciot2023,4,s732974,A1_misdirection,0.048362,1,0
ciciot2023,4,s89527,A1_misdirection,0.0,0,0
ciciot2023,4,s430389,A1_misdirection,0.0,0,0
ciciot2023,4,s429960,A1_misdirection,0.0,0,0
ciciot2023,4,s973589,A1_misdirection,0.0,0,0
ciciot2023,4,s1428664,A1_misdirection,0.0,0,0
ciciot2023,4,s487072,A1_misdirection,0.0,0,0
ciciot2023,4,s1512846,A1_misdirection,0.0,0,0
ciciot2023,4,s730882,A1_misdirection,0.0,0,0
ciciot2023,4,s1499761,A1_misdirection,0.0,0,0
ciciot2023,4,s1176941,A1_misdirection,0.0,0,0
ciciot2023,4,s1246375,A1_misdirection,0.0,0,0
ciciot2023,4,s996109,A1_misdirection,0.0,0,0
ciciot2023,4,s1074685,A1_misdirection,0.010164,1,0
ciciot2023,4,s1393355,A1_misdirection,0.0,0,0
ciciot2023,4,s884180,A1_misdirection,0.007983,1,0
ciciot2023,4,s16143,A1_misdirection,0.0,0,0
ciciot2023,4,s1413949,A1_misdirection,0.0,0,0
ciciot2023,4,s741904,A1_misdirection,0.0,0,0
ciciot2023,4,s364352,A1_misdirection,0.0,0,0
ciciot2023,4,s333792,A1_misdirection,0.0,0,0
ciciot2023,4,s1321716,A1_misdirection,0.0,0,0
ciciot2023,4,s291065,A1_misdirection,0.0,0,0
ciciot2023,4,s1559841,A1_misdirection,0.0,0,0
ciciot2023,4,s682620,A1_misdirection,0.0,0,0
ciciot2023,4,s359426,A1_misdirection,0.0,0,0
ciciot2023,4,s765677,A1_misdirection,0.0,0,0
ciciot2023,4,s1392849,A1_misdirection,0.0,0,0
ciciot2023,4,s585526,A1_misdirection,0.0,0,0
ciciot2023,4,s407683,A1_misdirection,0.0,0,0
ciciot2023,4,s352868,A1_misdirection,0.0,0,0
ciciot2023,4,s193363,A1_misdirection,0.098295,1,1
ciciot2023,4,s801545,A1_misdirection,0.0,0,0
ciciot2023,4,s765346,A1_misdirection,0.0,0,0
ciciot2023,4,s83212,A1_misdirection,0.0,0,0
ciciot2023,4,s825282,A1_misdirection,0.0,0,0
ciciot2023,4,s1034487,A1_misdirection,0.0,0,0
ciciot2023,4,s1319949,A1_misdirection,0.0,0,0
ciciot2023,4,s642420,A1_misdirection,0.0,0,0
ciciot2023,4,s822177,A1_misdirection,0.0,0,0
ciciot2023,4,s319702,A1_misdirection,0.0,0,0
ciciot2023,4,s408814,A1_misdirection,0.0,0,0
ciciot2023,4,s844428,A1_misdirection,0.0,0,0
ciciot2023,4,s1354840,A1_misdirection,0.0,0,0
ciciot2023,4,s80552,A1_misdirection,0.0,0,0
ciciot2023,4,s343064,A1_misdirection,0.0,0,0
ciciot2023,4,s85879,A1_misdirection,0.0,0,0
ciciot2023,4,s89021,A1_misdirection,0.0,0,0
ciciot2023,4,s850150,A1_misdirection,0.0,0,0
ciciot2023,4,s17603,A1_misdirection,0.0,0,0
ciciot2023,4,s528825,A1_misdirection,0.0,0,0
ciciot2023,4,s524636,A1_misdirection,0.0,0,0
ciciot2023,4,s145870,A1_misdirection,0.0,0,0
ciciot2023,4,s189305,A1_misdirection,0.0,0,0
ciciot2023,4,s875106,A1_displacement,0.0,0,0
ciciot2023,4,s1092547,A1_displacement,0.0,0,0
ciciot2023,4,s634962,A1_displacement,0.01927,1,0
ciciot2023,4,s250954,A1_displacement,0.0,0,0
ciciot2023,4,s1532301,A1_displacement,0.016924,1,0
ciciot2023,4,s102778,A1_displacement,0.0,0,0
ciciot2023,4,s732974,A1_displacement,0.0,0,0
ciciot2023,4,s89527,A1_displacement,0.0,0,0
ciciot2023,4,s430389,A1_displacement,0.0,0,0
ciciot2023,4,s429960,A1_displacement,0.00907,1,0
ciciot2023,4,s973589,A1_displacement,0.000527,1,0
ciciot2023,4,s1428664,A1_displacement,0.026699,1,0
ciciot2023,4,s487072,A1_displacement,0.098295,1,1
ciciot2023,4,s1512846,A1_displacement,0.0,0,0
ciciot2023,4,s730882,A1_displacement,0.0,0,0
ciciot2023,4,s1499761,A1_displacement,0.0,0,0
ciciot2023,4,s1176941,A1_displacement,0.0,0,0
ciciot2023,4,s1246375,A1_displacement,0.0,0,0
ciciot2023,4,s996109,A1_displacement,0.006902,1,0
ciciot2023,4,s1074685,A1_displacement,0.001579,1,0
ciciot2023,4,s1393355,A1_displacement,0.005827,1,0
ciciot2023,4,s884180,A1_displacement,0.0,0,0
ciciot2023,4,s16143,A1_displacement,0.0,0,0
ciciot2023,4,s1413949,A1_displacement,0.0,0,0
ciciot2023,4,s741904,A1_displacement,0.0,0,0
ciciot2023,4,s364352,A1_displacement,0.0,0,0
ciciot2023,4,s333792,A1_displacement,0.0,0,0
ciciot2023,4,s1321716,A1_displacement,0.0,0,0
ciciot2023,4,s291065,A1_displacement,0.004758,1,0
ciciot2023,4,s1559841,A1_displacement,0.0,0,0
ciciot2023,4,s682620,A1_displacement,0.072099,1,0
ciciot2023,4,s359426,A1_displacement,0.0,0,0
ciciot2023,4,s765677,A1_displacement,0.041214,1,0
ciciot2023,4,s1392849,A1_displacement,0.0,0,0
ciciot2023,4,s585526,A1_displacement,0.0,0,0
ciciot2023,4,s407683,A1_displacement,0.0,0,0
ciciot2023,4,s352868,A1_displacement,0.0,0,0
ciciot2023,4,s193363,A1_displacement,0.0,0,0
ciciot2023,4,s801545,A1_displacement,0.098295,1,1
ciciot2023,4,s765346,A1_displacement,0.0,0,0
ciciot2023,4,s83212,A1_displacement,0.0,0,0
ciciot2023,4,s825282,A1_displacement,0.011267,1,0
ciciot2023,4,s1034487,A1_displacement,0.0,0,0
ciciot2023,4,s1319949,A1_displacement,0.020464,1,0
ciciot2023,4,s642420,A1_displacement,0.0,0,0
ciciot2023,4,s822177,A1_displacement,0.0,0,0
ciciot2023,4,s319702,A1_displacement,0.098295,1,1
ciciot2023,4,s408814,A1_displacement,0.00907,1,0
ciciot2023,4,s844428,A1_displacement,0.068415,1,0
ciciot2023,4,s1354840,A1_displacement,0.052433,1,0
ciciot2023,4,s80552,A1_displacement,0.007983,1,0
ciciot2023,4,s343064,A1_displacement,0.046466,1,0
ciciot2023,4,s85879,A1_displacement,0.01809,1,0
ciciot2023,4,s89021,A1_displacement,0.0,0,0
ciciot2023,4,s850150,A1_displacement,0.006902,1,0
ciciot2023,4,s17603,A1_displacement,0.0,0,0
ciciot2023,4,s528825,A1_displacement,0.0,0,0
ciciot2023,4,s524636,A1_displacement,0.0,0,0
ciciot2023,4,s145870,A1_displacement,0.025413,1,0
ciciot2023,4,s189305,A1_displacement,0.0,0,0
ciciot2023,4,s875106,A3_scaffolding,0.0,0,0
ciciot2023,4,s1092547,A3_scaffolding,0.0,0,0
ciciot2023,4,s634962,A3_scaffolding,0.0,0,0
ciciot2023,4,s250954,A3_scaffolding,0.0,0,0
ciciot2023,4,s1532301,A3_scaffolding,0.0,0,0
ciciot2023,4,s102778,A3_scaffolding,0.0,0,0
ciciot2023,4,s732974,A3_scaffolding,0.0,0,0
ciciot2023,4,s89527,A3_scaffolding,0.0,0,0
ciciot2023,4,s430389,A3_scaffolding,0.0,0,0
ciciot2023,4,s429960,A3_scaffolding,0.0,0,0
ciciot2023,4,s973589,A3_scaffolding,0.0,0,0
ciciot2023,4,s1428664,A3_scaffolding,0.0,0,0
ciciot2023,4,s487072,A3_scaffolding,0.0,0,0
ciciot2023,4,s1512846,A3_scaffolding,0.0,0,0
ciciot2023,4,s730882,A3_scaffolding,0.0,0,0
ciciot2023,4,s1499761,A3_scaffolding,0.0,0,0
ciciot2023,4,s1176941,A3_scaffolding,0.0,0,0
ciciot2023,4,s1246375,A3_scaffolding,0.0,0,0
ciciot2023,4,s996109,A3_scaffolding,0.0,0,0
ciciot2023,4,s1074685,A3_scaffolding,0.0,0,0
ciciot2023,4,s1393355,A3_scaffolding,0.0,0,0
ciciot2023,4,s884180,A3_scaffolding,0.0,0,0
ciciot2023,4,s16143,A3_scaffolding,0.0,0,0
ciciot2023,4,s1413949,A3_scaffolding,0.0,0,0
ciciot2023,4,s741904,A3_scaffolding,0.0,0,0
ciciot2023,4,s364352,A3_scaffolding,0.0,0,0
ciciot2023,4,s333792,A3_scaffolding,0.0,0,0
ciciot2023,4,s1321716,A3_scaffolding,0.0,0,0
ciciot2023,4,s291065,A3_scaffolding,0.0,0,0
ciciot2023,4,s1559841,A3_scaffolding,0.0,0,0
ciciot2023,4,s682620,A3_scaffolding,0.0,0,0
ciciot2023,4,s359426,A3_scaffolding,0.0,0,0
ciciot2023,4,s765677,A3_scaffolding,0.0,0,0
ciciot2023,4,s1392849,A3_scaffolding,0.0,0,0
ciciot2023,4,s585526,A3_scaffolding,0.0,0,0
ciciot2023,4,s407683,A3_scaffolding,0.0,0,0
ciciot2023,4,s352868,A3_scaffolding,0.0,0,0
ciciot2023,4,s193363,A3_scaffolding,0.0,0,0
ciciot2023,4,s801545,A3_scaffolding,0.0,0,0
ciciot2023,4,s765346,A3_scaffolding,0.0,0,0
ciciot2023,4,s83212,A3_scaffolding,0.0,0,0
ciciot2023,4,s825282,A3_scaffolding,0.0,0,0
ciciot2023,4,s1034487,A3_scaffolding,0.0,0,0
ciciot2023,4,s1319949,A3_scaffolding,0.0,0,0
ciciot2023,4,s642420,A3_scaffolding,0.0,0,0
ciciot2023,4,s822177,A3_scaffolding,0.0,0,0
ciciot2023,4,s319702,A3_scaffolding,0.0,0,0
ciciot2023,4,s408814,A3_scaffolding,0.0,0,0
ciciot2023,4,s844428,A3_scaffolding,0.0,0,0
ciciot2023,4,s1354840,A3_scaffolding,0.0,0,0
ciciot2023,4,s80552,A3_scaffolding,0.0,0,0
ciciot2023,4,s343064,A3_scaffolding,0.0,0,0
ciciot2023,4,s85879,A3_scaffolding,0.0,0,0
ciciot2023,4,s89021,A3_scaffolding,0.0,0,0
ciciot2023,4,s850150,A3_scaffolding,0.0,0,0
ciciot2023,4,s17603,A3_scaffolding,0.0,0,0
ciciot2023,4,s528825,A3_scaffolding,0.0,0,0
ciciot2023,4,s524636,A3_scaffolding,0.0,0,0
ciciot2023,4,s145870,A3_scaffolding,0.0,0,0
ciciot2023,4,s189305,A3_scaffolding,0.0,0,0
