dataset,seed,sample_id,condition,certified_radius,certifiable,at_ceiling
fiveg_nidd,1,s155909,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s174461,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s329235,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s179371,A3_scaffolding,0.046466,1,0
fiveg_nidd,1,s156588,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s124870,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s160405,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s327863,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s170214,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s160066,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s118198,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s156673,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s287220,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s161033,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s156963,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s138488,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s124872,A3_scaffolding,0.0,0,0
fiveg_nidd,1,s160603,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s339601,clean,0.0,0,0
fiveg_nidd,2,s117393,clean,0.0,0,0
fiveg_nidd,2,s159693,clean,0.0,0,0
fiveg_nidd,2,s136944,clean,0.0,0,0
fiveg_nidd,2,s148612,clean,0.0,0,0
fiveg_nidd,2,s158756,clean,0.0,0,0
fiveg_nidd,2,s306436,clean,0.0,0,0
fiveg_nidd,2,s117893,clean,0.0,0,0
fiveg_nidd,2,s298764,clean,0.0,0,0
fiveg_nidd,2,s121913,clean,0.0,0,0
fiveg_nidd,2,s141550,clean,0.0,0,0
fiveg_nidd,2,s306212,clean,0.0,0,0
fiveg_nidd,2,s141552,clean,0.0,0,0
fiveg_nidd,2,s307705,clean,0.0,0,0
fiveg_nidd,2,s305836,clean,0.0,0,0
fiveg_nidd,2,s335919,clean,0.0,0,0
fiveg_nidd,2,s306995,clean,0.0,0,0
fiveg_nidd,2,s141165,clean,0.0,0,0
fiveg_nidd,2,s141924,clean,0.0,0,0
fiveg_nidd,2,s332875,clean,0.0,0,0
fiveg_nidd,2,s117404,clean,0.0,0,0
fiveg_nidd,2,s297320,clean,0.0,0,0
fiveg_nidd,2,s158343,clean,0.0,0,0
fiveg_nidd,2,s149804,clean,0.0,0,0
fiveg_nidd,2,s301805,clean,0.0,0,0
fiveg_nidd,2,s140803,clean,0.0,0,0
fiveg_nidd,2,s298655,clean,0.0,0,0
fiveg_nidd,2,s306120,clean,0.001579,1,0
fiveg_nidd,2,s303028,clean,0.0,0,0
fiveg_nidd,2,s140910,clean,0.0,0,0
fiveg_nidd,2,s331755,clean,0.0,0,0
fiveg_nidd,2,s299075,clean,0.0,0,0
fiveg_nidd,2,s121733,clean,0.0,0,0
fiveg_nidd,2,s141227,clean,0.0,0,0
fiveg_nidd,2,s309132,clean,0.044649,1,0
fiveg_nidd,2,s308723,clean,0.0,0,0
fiveg_nidd,2,s296653,clean,0.0,0,0
fiveg_nidd,2,s158743,clean,0.0,0,0
fiveg_nidd,2,s137125,clean,0.0,0,0
fiveg_nidd,2,s149007,clean,0.0,0,0
fiveg_nidd,2,s120972,clean,0.0,0,0
fiveg_nidd,2,s140938,clean,0.004758,1,0
fiveg_nidd,2,s117684,clean,0.0,0,0
fiveg_nidd,2,s296283,clean,0.003694,1,0
fiveg_nidd,2,s331910,clean,0.0,0,0
fiveg_nidd,2,s302083,clean,0.0,0,0
fiveg_nidd,2,s120936,clean,0.0,0,0
fiveg_nidd,2,s306598,clean,0.0,0,0
fiveg_nidd,2,s149087,clean,0.0,0,0
fiveg_nidd,2,s302311,clean,0.0,0,0
fiveg_nidd,2,s148406,clean,0.0,0,0
fiveg_nidd,2,s336899,clean,0.0,0,0
fiveg_nidd,2,s298992,clean,0.0,0,0
fiveg_nidd,2,s149738,clean,0.0,0,0
fiveg_nidd,2,s340977,clean,0.0,0,0
fiveg_nidd,2,s117545,clean,0.0,0,0
fiveg_nidd,2,s159149,clean,0.0,0,0
fiveg_nidd,2,s286001,clean,0.0,0,0
fiveg_nidd,2,s117590,clean,0.0,0,0
fiveg_nidd,2,s149333,clean,0.0,0,0
fiveg_nidd,2,s339601,A1_misdirection,0.0,0,0
fiveg_nidd,2,s117393,A1_misdirection,0.0,0,0
fiveg_nidd,2,s159693,A1_misdirection,0.0,0,0
fiveg_nidd,2,s136944,A1_misdirection,0.0,0,0
fiveg_nidd,2,s148612,A1_misdirection,0.0,0,0
fiveg_nidd,2,s158756,A1_misdirection,0.0,0,0
fiveg_nidd,2,s306436,A1_misdirection,0.0,0,0
fiveg_nidd,2,s117893,A1_misdirection,0.0,0,0
fiveg_nidd,2,s298764,A1_misdirection,0.0,0,0
fiveg_nidd,2,s121913,A1_misdirection,0.098295,1,1
fiveg_nidd,2,s141550,A1_misdirection,0.0,0,0
fiveg_nidd,2,s306212,A1_misdirection,0.0,0,0
fiveg_nidd,2,s141552,A1_misdirection,0.0,0,0
fiveg_nidd,2,s307705,A1_misdirection,0.0,0,0
fiveg_nidd,2,s305836,A1_misdirection,0.0,0,0
fiveg_nidd,2,s335919,A1_misdirection,0.0,0,0
fiveg_nidd,2,s306995,A1_misdirection,0.0,0,0
fiveg_nidd,2,s141165,A1_misdirection,0.0,0,0
fiveg_nidd,2,s141924,A1_misdirection,0.0,0,0
fiveg_nidd,2,s332875,A1_misdirection,0.0,0,0
fiveg_nidd,2,s117404,A1_misdirection,0.0,0,0
fiveg_nidd,2,s297320,A1_misdirection,0.0,0,0
fiveg_nidd,2,s158343,A1_misdirection,0.0,0,0
fiveg_nidd,2,s149804,A1_misdirection,0.0,0,0
fiveg_nidd,2,s301805,A1_misdirection,0.0,0,0
fiveg_nidd,2,s140803,A1_misdirection,0.0,0,0
fiveg_nidd,2,s298655,A1_misdirection,0.0,0,0
fiveg_nidd,2,s306120,A1_misdirection,0.0,0,0
fiveg_nidd,2,s303028,A1_misdirection,0.0,0,0
fiveg_nidd,2,s140910,A1_misdirection,0.0,0,0
fiveg_nidd,2,s331755,A1_misdirection,0.0,0,0
fiveg_nidd,2,s299075,A1_misdirection,0.0,0,0
fiveg_nidd,2,s121733,A1_misdirection,0.0,0,0
fiveg_nidd,2,s141227,A1_misdirection,0.0,0,0
fiveg_nidd,2,s309132,A1_misdirection,0.034973,1,0
fiveg_nidd,2,s308723,A1_misdirection,0.0,0,0
fiveg_nidd,2,s296653,A1_misdirection,0.0,0,0
fiveg_nidd,2,s158743,A1_misdirection,0.0,0,0
fiveg_nidd,2,s137125,A1_misdirection,0.0,0,0
fiveg_nidd,2,s149007,A1_misdirection,0.0,0,0
fiveg_nidd,2,s120972,A1_misdirection,0.0,0,0
fiveg_nidd,2,s140938,A1_misdirection,0.0,0,0
fiveg_nidd,2,s117684,A1_misdirection,0.0,0,0
fiveg_nidd,2,s296283,A1_misdirection,0.000527,1,0
fiveg_nidd,2,s331910,A1_misdirection,0.0,0,0
fiveg_nidd,2,s302083,A1_misdirection,0.0,0,0
fiveg_nidd,2,s120936,A1_misdirection,0.0,0,0
fiveg_nidd,2,s306598,A1_misdirection,0.0,0,0
fiveg_nidd,2,s149087,A1_misdirection,0.0,0,0
fiveg_nidd,2,s302311,A1_misdirection,0.0,0,0
fiveg_nidd,2,s148406,A1_misdirection,0.0,0,0
fiveg_nidd,2,s336899,A1_misdirection,0.0,0,0
fiveg_nidd,2,s298992,A1_misdirection,0.0,0,0
fiveg_nidd,2,s149738,A1_misdirection,0.0,0,0
fiveg_nidd,2,s340977,A1_misdirection,0.0,0,0
fiveg_nidd,2,s117545,A1_misdirection,0.0,0,0
fiveg_nidd,2,s159149,A1_misdirection,0.0,0,0
fiveg_nidd,2,s286001,A1_misdirection,0.0,0,0
fiveg_nidd,2,s117590,A1_misdirection,0.0,0,0
fiveg_nidd,2,s149333,A1_misdirection,0.0,0,0
fiveg_nidd,2,s339601,A1_displacement,0.0429,1,0
fiveg_nidd,2,s117393,A1_displacement,0.072099,1,0
fiveg_nidd,2,s159693,A1_displacement,0.0,0,0
fiveg_nidd,2,s136944,A1_displacement,0.068415,1,0
fiveg_nidd,2,s148612,A1_displacement,0.0,0,0
fiveg_nidd,2,s158756,A1_displacement,0.0,0,0
fiveg_nidd,2,s306436,A1_displacement,0.0,0,0
fiveg_nidd,2,s117893,A1_displacement,0.000527,1,0
fiveg_nidd,2,s298764,A1_displacement,0.098295,1,1
fiveg_nidd,2,s121913,A1_displacement,0.0,0,0
fiveg_nidd,2,s141550,A1_displacement,0.050347,1,0
fiveg_nidd,2,s306212,A1_displacement,0.0,0,0
fiveg_nidd,2,s141552,A1_displacement,0.0,0,0
fiveg_nidd,2,s307705,A1_displacement,0.050347,1,0
fiveg_nidd,2,s305836,A1_displacement,0.002635,1,0
fiveg_nidd,2,s335919,A1_displacement,0.003694,1,0
fiveg_nidd,2,s306995,A1_displacement,0.0,0,0
fiveg_nidd,2,s141165,A1_displacement,0.0,0,0
fiveg_nidd,2,s141924,A1_displacement,0.0,0,0
fiveg_nidd,2,s332875,A1_displacement,0.012378,1,0
fiveg_nidd,2,s117404,A1_displacement,0.002635,1,0
fiveg_nidd,2,s297320,A1_displacement,0.0,0,0
fiveg_nidd,2,s158343,A1_displacement,0.0,0,0
fiveg_nidd,2,s149804,A1_displacement,0.0,0,0
fiveg_nidd,2,s301805,A1_displacement,0.0,0,0
fiveg_nidd,2,s140803,A1_displacement,0.0,0,0
fiveg_nidd,2,s298655,A1_displacement,0.081508,1,0
fiveg_nidd,2,s306120,A1_displacement,0.0,0,0
fiveg_nidd,2,s303028,A1_displacement,0.0,0,0
fiveg_nidd,2,s140910,A1_displacement,0.025413,1,0
fiveg_nidd,2,s331755,A1_displacement,0.062194,1,0
fiveg_nidd,2,s299075,A1_displacement,0.065147,1,0
fiveg_nidd,2,s121733,A1_displacement,0.0429,1,0
fiveg_nidd,2,s141227,A1_displacement,0.098295,1,1
fiveg_nidd,2,s309132,A1_displacement,0.098295,1,1
fiveg_nidd,2,s308723,A1_displacement,0.0,0,0
fiveg_nidd,2,s296653,A1_displacement,0.076365,1,0
fiveg_nidd,2,s158743,A1_displacement,0.098295,1,1
fiveg_nidd,2,s137125,A1_displacement,0.0,0,0
fiveg_nidd,2,s149007,A1_displacement,0.098295,1,1
fiveg_nidd,2,s120972,A1_displacement,0.088167,1,0
fiveg_nidd,2,s140938,A1_displacement,0.048362,1,0
fiveg_nidd,2,s117684,A1_displacement,0.0,0,0
fiveg_nidd,2,s296283,A1_displacement,0.0,0,0
fiveg_nidd,2,s331910,A1_displacement,0.000527,1,0
fiveg_nidd,2,s302083,A1_displacement,0.0,0,0
fiveg_nidd,2,s120936,A1_displacement,0.0,0,0
fiveg_nidd,2,s306598,A1_displacement,0.0,0,0
fiveg_nidd,2,s149087,A1_displacement,0.012378,1,0
fiveg_nidd,2,s302311,A1_displacement,0.088167,1,0
fiveg_nidd,2,s148406,A1_displacement,0.004758,1,0
fiveg_nidd,2,s336899,A1_displacement,0.0,0,0
fiveg_nidd,2,s298992,A1_displacement,0.041214,1,0
fiveg_nidd,2,s149738,A1_displacement,0.036467,1,0
fiveg_nidd,2,s340977,A1_displacement,0.0,0,0
fiveg_nidd,2,s117545,A1_displacement,0.072099,1,0
fiveg_nidd,2,s159149,A1_displacement,0.021675,1,0
fiveg_nidd,2,s286001,A1_displacement,0.012378,1,0
fiveg_nidd,2,s117590,A1_displacement,0.001579,1,0
fiveg_nidd,2,s149333,A1_displacement,0.010164,1,0
fiveg_nidd,2,s339601,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s117393,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s159693,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s136944,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s148612,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s158756,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s306436,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s117893,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s298764,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s121913,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s141550,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s306212,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s141552,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s307705,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s305836,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s335919,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s306995,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s141165,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s141924,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s332875,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s117404,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s297320,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s158343,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s149804,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s301805,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s140803,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s298655,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s306120,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s303028,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s140910,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s331755,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s299075,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s121733,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s141227,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s309132,A3_scaffolding,0.034973,1,0
fiveg_nidd,2,s308723,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s296653,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s158743,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s137125,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s149007,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s120972,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s140938,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s117684,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s296283,A3_scaffolding,0.003694,1,0
fiveg_nidd,2,s331910,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s302083,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s120936,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s306598,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s149087,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s302311,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s148406,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s336899,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s298992,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s149738,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s340977,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s117545,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s159149,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s286001,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s117590,A3_scaffolding,0.0,0,0
fiveg_nidd,2,s149333,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s336368,clean,0.0,0,0
fiveg_nidd,3,s342522,clean,0.081508,1,0
fiveg_nidd,3,s122676,clean,0.0,0,0
fiveg_nidd,3,s297455,clean,0.0,0,0
fiveg_nidd,3,s122444,clean,0.0,0,0
fiveg_nidd,3,s321468,clean,0.0,0,0
fiveg_nidd,3,s323245,clean,0.0,0,0
fiveg_nidd,3,s160627,clean,0.001579,1,0
fiveg_nidd,3,s166277,clean,0.0,0,0
fiveg_nidd,3,s296770,clean,0.0,0,0
fiveg_nidd,3,s118592,clean,0.0,0,0
fiveg_nidd,3,s122811,clean,0.0,0,0
fiveg_nidd,3,s164869,clean,0.0,0,0
fiveg_nidd,3,s164710,clean,0.0,0,0
fiveg_nidd,3,s119464,clean,0.0,0,0
fiveg_nidd,3,s301428,clean,0.0,0,0
fiveg_nidd,3,s166159,clean,0.0,0,0
fiveg_nidd,3,s165830,clean,0.007983,1,0
fiveg_nidd,3,s122300,clean,0.0,0,0
fiveg_nidd,3,s163695,clean,0.05698,1,0
fiveg_nidd,3,s307415,clean,0.0,0,0
fiveg_nidd,3,s166802,clean,0.0,0,0
fiveg_nidd,3,s122489,clean,0.0,0,0
fiveg_nidd,3,s321745,clean,0.0,0,0
fiveg_nidd,3,s336479,clean,0.0,0,0
fiveg_nidd,3,s306990,clean,0.0,0,0
fiveg_nidd,3,s307118,clean,0.0,0,0
fiveg_nidd,3,s159869,clean,0.0,0,0
fiveg_nidd,3,s297305,clean,0.0,0,0
fiveg_nidd,3,s160048,clean,0.0,0,0
fiveg_nidd,3,s303254,clean,0.0,0,0
fiveg_nidd,3,s307163,clean,0.0,0,0
fiveg_nidd,3,s161603,clean,0.0,0,0
fiveg_nidd,3,s160518,clean,0.0,0,0
fiveg_nidd,3,s342224,clean,0.0,0,0
fiveg_nidd,3,s322838,clean,0.0,0,0
fiveg_nidd,3,s166028,clean,0.0,0,0
fiveg_nidd,3,s336505,clean,0.0,0,0
fiveg_nidd,3,s296341,clean,0.0,0,0
fiveg_nidd,3,s343105,clean,0.0,0,0
fiveg_nidd,3,s122576,clean,0.0,0,0
fiveg_nidd,3,s122559,clean,0.0,0,0
fiveg_nidd,3,s123808,clean,0.0,0,0
fiveg_nidd,3,s300438,clean,0.0,0,0
fiveg_nidd,3,s303550,clean,0.0,0,0
fiveg_nidd,3,s297143,clean,0.0,0,0
fiveg_nidd,3,s335704,clean,0.0,0,0
fiveg_nidd,3,s321925,clean,0.0,0,0
fiveg_nidd,3,s160835,clean,0.0,0,0
fiveg_nidd,3,s342742,clean,0.0,0,0
fiveg_nidd,3,s336782,clean,0.0,0,0
fiveg_nidd,3,s161429,clean,0.0,0,0
fiveg_nidd,3,s341770,clean,0.0,0,0
fiveg_nidd,3,s301115,clean,0.0,0,0
fiveg_nidd,3,s167160,clean,0.0,0,0
fiveg_nidd,3,s161463,clean,0.0,0,0
fiveg_nidd,3,s321725,clean,0.0,0,0
fiveg_nidd,3,s123966,clean,0.0,0,0
fiveg_nidd,3,s342779,clean,0.0,0,0
fiveg_nidd,3,s161633,clean,0.0,0,0
fiveg_nidd,3,s336368,A1_misdirection,0.011267,1,0
fiveg_nidd,3,s342522,A1_misdirection,0.0,0,0
fiveg_nidd,3,s122676,A1_misdirection,0.0,0,0
fiveg_nidd,3,s297455,A1_misdirection,0.0,0,0
fiveg_nidd,3,s122444,A1_misdirection,0.0,0,0
fiveg_nidd,3,s321468,A1_misdirection,0.0,0,0
fiveg_nidd,3,s323245,A1_misdirection,0.039583,1,0
fiveg_nidd,3,s160627,A1_misdirection,0.0,0,0
fiveg_nidd,3,s166277,A1_misdirection,0.0,0,0
fiveg_nidd,3,s296770,A1_misdirection,0.0,0,0
fiveg_nidd,3,s118592,A1_misdirection,0.0,0,0
fiveg_nidd,3,s122811,A1_misdirection,0.0,0,0
fiveg_nidd,3,s164869,A1_misdirection,0.0,0,0
fiveg_nidd,3,s164710,A1_misdirection,0.0,0,0
fiveg_nidd,3,s119464,A1_misdirection,0.030704,1,0
fiveg_nidd,3,s301428,A1_misdirection,0.081508,1,0
fiveg_nidd,3,s166159,A1_misdirection,0.0,0,0
fiveg_nidd,3,s165830,A1_misdirection,0.0,0,0
fiveg_nidd,3,s122300,A1_misdirection,0.0,0,0
fiveg_nidd,3,s163695,A1_misdirection,0.0,0,0
fiveg_nidd,3,s307415,A1_misdirection,0.0,0,0
fiveg_nidd,3,s166802,A1_misdirection,0.0,0,0
fiveg_nidd,3,s122489,A1_misdirection,0.0,0,0
fiveg_nidd,3,s321745,A1_misdirection,0.0,0,0
fiveg_nidd,3,s336479,A1_misdirection,0.0,0,0
fiveg_nidd,3,s306990,A1_misdirection,0.0,0,0
fiveg_nidd,3,s307118,A1_misdirection,0.0,0,0
fiveg_nidd,3,s159869,A1_misdirection,0.0,0,0
fiveg_nidd,3,s297305,A1_misdirection,0.007983,1,0
fiveg_nidd,3,s160048,A1_misdirection,0.0,0,0
fiveg_nidd,3,s303254,A1_misdirection,0.098295,1,1
fiveg_nidd,3,s307163,A1_misdirection,0.0,0,0
fiveg_nidd,3,s161603,A1_misdirection,0.0,0,0
fiveg_nidd,3,s160518,A1_misdirection,0.0,0,0
fiveg_nidd,3,s342224,A1_misdirection,0.0,0,0
fiveg_nidd,3,s322838,A1_misdirection,0.0,0,0
fiveg_nidd,3,s166028,A1_misdirection,0.0,0,0
fiveg_nidd,3,s336505,A1_misdirection,0.098295,1,1
fiveg_nidd,3,s296341,A1_misdirection,0.0,0,0
fiveg_nidd,3,s343105,A1_misdirection,0.0,0,0
fiveg_nidd,3,s122576,A1_misdirection,0.0,0,0
fiveg_nidd,3,s122559,A1_misdirection,0.0,0,0
fiveg_nidd,3,s123808,A1_misdirection,0.0,0,0
fiveg_nidd,3,s300438,A1_misdirection,0.0,0,0
fiveg_nidd,3,s303550,A1_misdirection,0.098295,1,1
fiveg_nidd,3,s297143,A1_misdirection,0.0,0,0
fiveg_nidd,3,s335704,A1_misdirection,0.0,0,0
fiveg_nidd,3,s321925,A1_misdirection,0.0,0,0
fiveg_nidd,3,s160835,A1_misdirection,0.098295,1,1
fiveg_nidd,3,s342742,A1_misdirection,0.0,0,0
fiveg_nidd,3,s336782,A1_misdirection,0.0,0,0
fiveg_nidd,3,s161429,A1_misdirection,0.0,0,0
fiveg_nidd,3,s341770,A1_misdirection,0.0,0,0
fiveg_nidd,3,s301115,A1_misdirection,0.0,0,0
fiveg_nidd,3,s167160,A1_misdirection,0.0,0,0
fiveg_nidd,3,s161463,A1_misdirection,0.0,0,0
fiveg_nidd,3,s321725,A1_misdirection,0.0,0,0
fiveg_nidd,3,s123966,A1_misdirection,0.0,0,0
fiveg_nidd,3,s342779,A1_misdirection,0.024147,1,0
fiveg_nidd,3,s161633,A1_misdirection,0.0,0,0
fiveg_nidd,3,s336368,A1_displacement,0.0,0,0
fiveg_nidd,3,s342522,A1_displacement,0.033516,1,0
fiveg_nidd,3,s122676,A1_displacement,0.0,0,0
fiveg_nidd,3,s297455,A1_displacement,0.062194,1,0
fiveg_nidd,3,s122444,A1_displacement,0.015771,1,0
fiveg_nidd,3,s321468,A1_displacement,0.076365,1,0
fiveg_nidd,3,s323245,A1_displacement,0.0,0,0
fiveg_nidd,3,s160627,A1_displacement,0.081508,1,0
fiveg_nidd,3,s166277,A1_displacement,0.0,0,0
fiveg_nidd,3,s296770,A1_displacement,0.059487,1,0
fiveg_nidd,3,s118592,A1_displacement,0.088167,1,0
fiveg_nidd,3,s122811,A1_displacement,0.088167,1,0
fiveg_nidd,3,s164869,A1_displacement,0.0,0,0
fiveg_nidd,3,s164710,A1_displacement,0.098295,1,1
fiveg_nidd,3,s119464,A1_displacement,0.022902,1,0
fiveg_nidd,3,s301428,A1_displacement,0.000527,1,0
fiveg_nidd,3,s166159,A1_displacement,0.024147,1,0
fiveg_nidd,3,s165830,A1_displacement,0.0,0,0
fiveg_nidd,3,s122300,A1_displacement,0.044649,1,0
fiveg_nidd,3,s163695,A1_displacement,0.081508,1,0
fiveg_nidd,3,s307415,A1_displacement,0.0,0,0
fiveg_nidd,3,s166802,A1_displacement,0.0,0,0
fiveg_nidd,3,s122489,A1_displacement,0.0,0,0
fiveg_nidd,3,s321745,A1_displacement,0.088167,1,0
fiveg_nidd,3,s336479,A1_displacement,0.0,0,0
fiveg_nidd,3,s306990,A1_displacement,0.0,0,0
fiveg_nidd,3,s307118,A1_displacement,0.0,0,0
fiveg_nidd,3,s159869,A1_displacement,0.011267,1,0
fiveg_nidd,3,s297305,A1_displacement,0.0,0,0
fiveg_nidd,3,s160048,A1_displacement,0.068415,1,0
fiveg_nidd,3,s303254,A1_displacement,0.054638,1,0
fiveg_nidd,3,s307163,A1_displacement,0.0,0,0
fiveg_nidd,3,s161603,A1_displacement,0.059487,1,0
fiveg_nidd,3,s160518,A1_displacement,0.065147,1,0
fiveg_nidd,3,s342224,A1_displacement,0.0,0,0
fiveg_nidd,3,s322838,A1_displacement,0.014629,1,0
fiveg_nidd,3,s166028,A1_displacement,0.026699,1,0
fiveg_nidd,3,s336505,A1_displacement,0.098295,1,1
fiveg_nidd,3,s296341,A1_displacement,0.0,0,0
fiveg_nidd,3,s343105,A1_displacement,0.0,0,0
fiveg_nidd,3,s122576,A1_displacement,0.098295,1,1
fiveg_nidd,3,s122559,A1_displacement,0.0,0,0
fiveg_nidd,3,s123808,A1_displacement,0.003694,1,0
fiveg_nidd,3,s300438,A1_displacement,0.0,0,0
fiveg_nidd,3,s303550,A1_displacement,0.098295,1,1
fiveg_nidd,3,s297143,A1_displacement,0.081508,1,0
fiveg_nidd,3,s335704,A1_displacement,0.0,0,0
fiveg_nidd,3,s321925,A1_displacement,0.0,0,0
fiveg_nidd,3,s160835,A1_displacement,0.036467,1,0
fiveg_nidd,3,s342742,A1_displacement,0.033516,1,0
fiveg_nidd,3,s336782,A1_displacement,0.0,0,0
fiveg_nidd,3,s161429,A1_displacement,0.081508,1,0
fiveg_nidd,3,s341770,A1_displacement,0.014629,1,0
fiveg_nidd,3,s301115,A1_displacement,0.0,0,0
fiveg_nidd,3,s167160,A1_displacement,0.000527,1,0
fiveg_nidd,3,s161463,A1_displacement,0.003694,1,0
fiveg_nidd,3,s321725,A1_displacement,0.098295,1,1
fiveg_nidd,3,s123966,A1_displacement,0.0,0,0
fiveg_nidd,3,s342779,A1_displacement,0.0,0,0
fiveg_nidd,3,s161633,A1_displacement,0.0,0,0
fiveg_nidd,3,s336368,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s342522,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s122676,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s297455,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s122444,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s321468,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s323245,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s160627,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s166277,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s296770,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s118592,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s122811,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s164869,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s164710,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s119464,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s301428,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s166159,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s165830,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s122300,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s163695,A3_scaffolding,0.001579,1,0
fiveg_nidd,3,s307415,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s166802,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s122489,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s321745,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s336479,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s306990,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s307118,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s159869,A3_scaffolding,0.0,0,0
fiveg_nidd,3,s297305,A3_scaffolding,0.0,0,0
